order_id,order_datetime,store,item_name,quantity,unit_price,payment_method,status,customer_rating
10507,2026/07/28,Kochiyo Halal Multi Cuisine - Edogawa,Green Tea,2,227.00,Credit Card,cancelled,3
10408,07/17/2026 07:49 PM,Kochiyo Halal Multi Cuisine - Edogawa,Miso  Soup,1,¥470,credit card,Delivered,3
10416,"Jul 18, 2026 13:40",Kochiyo Halal - Edogawa ,Chicken Karaage,3,1046,PayPay,DELIVERED,N/A
10444,2026/07/21,Kochiyo Central Kitchen,Chicken Biryani,1,¥1061,,Delivered,5.0
10272,01/07/2026 20:44,Kochiyo Central Kitchen,chicken  biryani,2,1139,credit card,Delivered,3
10472,07/25/2026 05:03 PM,Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu Ramen,3,860,Credit Card,delivered,
10474,"Jul 25, 2026 12:07",Kochiyo Central Kitchen,chicken  biryani,2,¥1300,credit card,Delivered,
10271,"Jul 01, 2026 17:11",Kochiyo Halal - Edogawa ,falafel wrap ,1,"¥1,092",paypay,Delivered ,
10280,07/02/2026 06:47 PM,Kochiyo Central Kitchen,chicken karaage,2,950,credit card,cancelled,N/A
10136,06/15/2026 08:14 PM,Kochiyo Halal - Edogawa ,Tempura  Set,1,¥1392,cash ,cancelled,3
10032,"Jun 03, 2026 21:50",Kochiyo Central Kitchen,Katsu  Curry  Rice,2,1077.00,,Cancelled,4
10257,2026-06-29 12:04,Kochiyo Halal Multi Cuisine - Edogawa,Gyoza (6pcs),2,349.00,Cash,delivered,N/A
10167,"Jun 20, 2026 20:21",Kochiyo Halal Multi Cuisine - Edogawa,tempura set ,3,1258,LINE Pay,Delivered,
10048,2026/06/05,Kochiyo Halal - Edogawa ,Salmon Sushi Set,1,1401,cash ,Cancelled,
10317,2026/07/06,Kochiyo Halal Multi Cuisine - Edogawa,Miso Soup,3,¥248,,delivered,4.5
10199,06/22/2026 05:20 PM,Kochiyo Halal - Edogawa ,Gyoza 6pcs,1,¥353,credit card,delivered,3
10016,2026/06/02,Kochiyo Central Kitchen,Kochiyo Chicken Biryani,1,1571.00,credit card,DELIVERED,3
10337,09/07/2026 13:26,Kochiyo Halal Multi Cuisine - Edogawa,Salmon  Sushi Set,1,¥1395,LINE Pay,cancelled,4.5
10504,2026/07/28,Kochiyo Halal Multi Cuisine - Edogawa,Beef Curry Udon,1,"¥1,137",,Delivered ,5
10100,2026/06/10,Kochiyo Central Kitchen,Gyoza 6pcs,1,¥636,,DELIVERED,5.0
10515,28/07/2026 15:19,Kochiyo Halal Multi Cuisine - Edogawa,Tempura Set,2,"¥1,555",Cash,DELIVERED,4
10114,"Jun 12, 2026 13:17",Kochiyo Halal - Edogawa ,Falafel Wrap,1,922.00,credit card,DELIVERED,N/A
10458,07/23/2026 11:36 AM,Kochiyo Central Kitchen,tempura set ,2,¥1329,LINE Pay,DELIVERED,
10265,06/30/2026 01:39 PM,Kochiyo Halal Multi Cuisine - Edogawa,salmon sushi set,2,1583.00,cash ,delivered,4
10402,07/17/2026 09:41 PM,Kochiyo Halal Multi Cuisine - Edogawa,green tea,1,549,cash ,DELIVERED,N/A
10399,16/07/2026 11:18,Kochiyo Halal - Edogawa ,Katsu  Curry  Rice,1,1490,,delivered,3
10418,"Jul 18, 2026 18:43",Kochiyo Central Kitchen,Miso Soup,1,¥252,,Delivered ,4
10431,2026-07-19 21:48,Kochiyo Halal Multi Cuisine - Edogawa,Gyoza 6pcs,2,¥549,LINE Pay,DELIVERED,
10381,2026-07-15 21:17,Kochiyo Halal - Edogawa ,Beef  Curry  Udon,2,1386.00,cash ,Delivered,N/A
10429,07/19/2026 01:56 PM,Kochiyo Central Kitchen,Chicken  Karaage,3,¥708,LINE Pay,Delivered ,4
10505,2026/07/28,Kochiyo Halal Multi Cuisine - Edogawa,Tempura  Set,1,¥1469,Cash,Refunded,3
10461,"Jul 23, 2026 18:24",Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu  Ramen,2,858,Cash,Delivered ,
10323,"Jul 07, 2026 20:31",Kochiyo Central Kitchen,salmon sushi set,1,1391,Credit Card,delivered,4.5
10465,24/07/2026 20:34,Kochiyo Halal Multi Cuisine - Edogawa,Edamame,2,319,,delivered,4.5
10289,2026/07/03,Kochiyo Central Kitchen,salmon sushi set,1,"¥1,622",LINE Pay,Refunded,4.5
10231,2026-06-26 19:52,Kochiyo Halal Multi Cuisine - Edogawa,CHICKEN KARAAGE BOX,1,851,Cash,DELIVERED,4
10252,"Jun 28, 2026 11:16",Kochiyo Halal - Edogawa ,CHICKEN KARAAGE BOX,1,1175.00,,delivered,5.0
10180,06/21/2026 06:21 PM,Kochiyo Central Kitchen,tonkotsu ramen ,1,1169.00,credit card,delivered,4
10098,2026-06-10 21:34,Kochiyo Halal Multi Cuisine - Edogawa,mango  lassi,1,361.00,LINE Pay,Delivered,5
10328,2026/07/08,Kochiyo Central Kitchen,Green Tea,1,506,,Delivered ,5.0
10393,16/07/2026 11:33,Kochiyo Central Kitchen,Edamame,3,¥215,paypay,delivered,
10403,07/17/2026 05:11 PM,Kochiyo Halal Multi Cuisine - Edogawa,salmon sushi set,1,"¥1,291",paypay,Cancelled,
10372,2026/07/14,Kochiyo Halal Multi Cuisine - Edogawa,Tempura  Set,1,1278,credit card,Cancelled,4.5
10397,2026/07/16,Kochiyo Halal - Edogawa ,Chicken Karaage,3,¥859,cash ,Refunded,
10309,07/05/2026 12:57 PM,Kochiyo Halal - Edogawa ,Gyoza (6pcs),2,¥619,PayPay,DELIVERED,4.5
10138,06/15/2026 12:35 PM,Kochiyo Central Kitchen,Chicken Biryani,,1221,paypay,delivered,4
10075,2026/06/08,Kochiyo Central Kitchen,chicken karaage,1,¥746,Credit Card,Cancelled,
10111,06/12/2026 07:37 PM,Kochiyo Halal - Edogawa ,Tempura Set,1,"¥1,618",PayPay,DELIVERED,4
10101,06/11/2026 07:39 PM,Kochiyo Central Kitchen,chicken karaage,1,1069,Cash,Delivered,3
10510,2026/07/28,Kochiyo Central Kitchen,edamame ,2,¥463,paypay,DELIVERED,
10112,12/06/2026 13:07,Kochiyo Halal - Edogawa ,tempura set ,3,1294.00,PayPay,Cancelled,3
10174,20/06/2026 18:49,Kochiyo Halal - Edogawa ,Miso Soup,1,¥200,,delivered,5.0
10031,03/06/2026 19:50,Kochiyo Central Kitchen,Tempura  Set,2,1611.00,,Delivered,
10481,2026/07/26,Kochiyo Central Kitchen,Tempura Set,2,¥1390,credit card,delivered,
10339,2026/07/09,Kochiyo Central Kitchen,Gyoza 6pcs,,¥659,PayPay,Refunded,5
10006,06/01/2026 06:49 PM,Kochiyo Central Kitchen,green tea,1,¥255,,Delivered,
10189,2026/06/21,Kochiyo Central Kitchen,green tea,2,¥200,,cancelled,
10458,"Jul 23, 2026 11:36",Kochiyo Halal - Edogawa ,Katsu  Curry  Rice,3,"¥1,041",Cash,Refunded,4.5
10245,"Jun 27, 2026 13:06",Kochiyo Halal - Edogawa ,Miso Soup,1,¥200,,delivered,
10087,06/09/2026 11:07 AM,Kochiyo Central Kitchen,Miso Soup,2,¥614,paypay,delivered,4.5
10244,2026-06-27 17:21,Kochiyo Halal - Edogawa ,Katsu  Curry  Rice,2,"¥1,300",,Delivered,4.5
10507,2026/07/28,Kochiyo Halal Multi Cuisine - Edogawa,Gyoza 6pcs,1,¥589,,cancelled,4.5
10501,2026-07-27 23:46,Kochiyo Central Kitchen,miso soup,2,¥283,paypay,Refunded,4
10083,2026-06-08 12:52,Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu  Ramen,2,¥1034,paypay,cancelled,5
10327,2026/07/07,Kochiyo Halal - Edogawa ,Edamame,1,¥476,LINE Pay,cancelled,
10246,2026/06/27,Kochiyo Halal - Edogawa ,Miso Soup,3,452,PayPay,Delivered ,
10471,25/07/2026 18:22,Kochiyo Central Kitchen,Salmon Sushi Set,2,1616,paypay,Delivered ,
10442,2026-07-21 21:12,Kochiyo Halal Multi Cuisine - Edogawa,chicken karaage,2,¥856,PayPay,delivered,4
10188,"Jun 21, 2026 20:25",Kochiyo Halal - Edogawa ,beef curry udon,1,981,Cash,Refunded,5
10187,2026/06/21,Kochiyo Central Kitchen,mango  lassi,1,848.00,LINE Pay,Delivered ,
10265,2026-06-30 13:39,Kochiyo Central Kitchen,Chicken  Karaage,3,¥753,credit card,delivered,4.5
10160,2026-06-19 18:03,Kochiyo Halal - Edogawa ,salmon sushi set,3,1368.00,PayPay,delivered,5
10254,28/06/2026 13:06,Kochiyo Central Kitchen,Katsu Curry Rice,3,"¥1,197",Credit Card,Delivered ,4
10435,"Jul 20, 2026 19:29",Kochiyo Halal - Edogawa ,Tempura Set,2,1596.00,credit card,Delivered,4
10299,07/04/2026 09:46 PM,Kochiyo Central Kitchen,chicken  biryani,1,1246,LINE Pay,Cancelled,5
10078,06/08/2026 11:18 AM,Kochiyo Halal - Edogawa ,Green Tea,2,200,LINE Pay,DELIVERED,5
10325,07/07/2026 05:02 PM,Kochiyo Halal Multi Cuisine - Edogawa,mango  lassi,3,653.00,cash ,Cancelled,3
10174,2026-06-20 18:49,Kochiyo Halal Multi Cuisine - Edogawa,falafel wrap ,1,1293.00,,delivered,
,07/27/2026 01:42 PM,Kochiyo Halal - Edogawa ,Chicken Biryani,2,"¥1,471",LINE Pay,Delivered,N/A
10084,06/09/2026 05:53 PM,Kochiyo Halal Multi Cuisine - Edogawa,Chicken  Karaage,,"¥1,207",credit card,DELIVERED,
10459,2026-07-23 15:31,Kochiyo Central Kitchen,tonkotsu ramen ,,¥996,Credit Card,delivered,
10313,07/06/2026 06:31 PM,Kochiyo Halal - Edogawa ,Tempura  Set,1,1583,LINE Pay,Delivered,5
10241,2026-06-26 18:03,Kochiyo Central Kitchen,chicken karaage,2,751,,cancelled,N/A
10203,2026/06/23,Kochiyo Halal - Edogawa ,Tempura  Set,1,"¥1,582",Cash,Refunded,
10261,06/30/2026 06:21 PM,Kochiyo Halal - Edogawa ,Tonkotsu Ramen,1,974.00,paypay,cancelled,5
10443,07/21/2026 09:06 AM,Kochiyo Halal - Edogawa ,Beef Curry Udon,1,¥1423,,DELIVERED,5.0
10380,"Jul 15, 2026 21:30",Kochiyo Halal - Edogawa ,Miso  Soup,1,200.00,PayPay,Delivered,4
,"Jun 30, 2026 18:32",Kochiyo Halal Multi Cuisine - Edogawa,green tea,2,¥200,cash ,DELIVERED,
10367,2026-07-13 20:43,Kochiyo Halal Multi Cuisine - Edogawa,beef curry udon,2,1112.00,cash ,DELIVERED,3
10183,"Jun 21, 2026 17:58",Kochiyo Halal - Edogawa ,mango  lassi,,¥661,PayPay,Cancelled,3
10129,"Jun 14, 2026 18:40",Kochiyo Halal Multi Cuisine - Edogawa,Tempura  Set,2,"¥1,247",Credit Card,Cancelled,3
10006,06/01/2026 06:49 PM,Kochiyo Halal Multi Cuisine - Edogawa,Chicken Karaage,1,¥814,credit card,Delivered,4.5
10509,07/28/2026 05:42 PM,Kochiyo Halal Multi Cuisine - Edogawa,Salmon Sushi Set,1,¥1253,credit card,cancelled,4.5
10526,"Jul 30, 2026 19:17",Kochiyo Halal - Edogawa ,miso soup,,¥530,cash ,DELIVERED,N/A
10308,2026/07/05,Kochiyo Central Kitchen,Chicken Karaage,2,746,LINE Pay,Refunded,N/A
10211,2026/06/24,Kochiyo Halal - Edogawa ,CHICKEN KARAAGE BOX,3,936.00,PayPay,cancelled,5.0
10028,2026-06-03 17:56,Kochiyo Central Kitchen,falafel wrap ,3,1252.00,paypay,DELIVERED,N/A
10228,2026/06/25,Kochiyo Halal - Edogawa ,Katsu Curry Rice,1,1486.00,LINE Pay,cancelled,5.0
10260,30/06/2026 21:02,Kochiyo Halal Multi Cuisine - Edogawa,tonkotsu ramen ,2,¥876,Credit Card,DELIVERED,4
10391,16/07/2026 17:41,Kochiyo Halal - Edogawa ,Tonkotsu  Ramen,1,¥1287,PayPay,Delivered,
10298,"Jul 04, 2026 17:34",Kochiyo Central Kitchen,katsu curry rice,2,"¥1,461",,Delivered ,5.0
10148,"Jun 17, 2026 17:50",Kochiyo Halal - Edogawa ,Gyoza 6pcs,1,¥782,,Delivered ,N/A
10129,14/06/2026 18:40,Kochiyo Central Kitchen,Chicken Karaage,3,1014,Credit Card,delivered,
10158,06/19/2026 12:27 PM,Kochiyo Halal Multi Cuisine - Edogawa,Katsu  Curry  Rice,2,954,,delivered,5
10301,04/07/2026 13:19,Kochiyo Halal Multi Cuisine - Edogawa,katsu curry rice,1,1042.00,,Delivered,
10448,2026-07-22 13:05,Kochiyo Halal Multi Cuisine - Edogawa,tempura set ,2,1155,Cash,Delivered,
10482,2026-07-26 21:58,Kochiyo Halal - Edogawa ,salmon sushi set,1,1479.00,,Refunded,4.5
10310,"Jul 05, 2026 20:09",Kochiyo Central Kitchen,Edamame,1,¥225,,Cancelled,4
10161,"Jun 19, 2026 20:12",Kochiyo Central Kitchen,katsu curry rice,1,990.00,Credit Card,Refunded,4
10311,2026-07-05 18:42,Kochiyo Central Kitchen,Chicken Karaage,3,824.00,credit card,Cancelled,4.5
10297,2026-07-04 18:17,Kochiyo Halal - Edogawa ,mango  lassi,2,¥737,,Delivered ,
,2026-07-13 15:44,Kochiyo Central Kitchen,Miso  Soup,2,¥200,LINE Pay,Delivered ,
10378,15/07/2026 12:07,Kochiyo Central Kitchen,Beef Curry Udon,1,¥960,LINE Pay,Cancelled,4
10221,24/06/2026 18:47,Kochiyo Halal - Edogawa ,chicken karaage,1,¥1060,Credit Card,Refunded,
,"Jun 03, 2026 12:38",Kochiyo Central Kitchen,Miso Soup,1,¥618,cash ,Refunded,4.5
10293,2026-07-04 18:08,Kochiyo Halal - Edogawa ,green tea,2,¥411,cash ,DELIVERED,5
10151,06/18/2026 01:31 PM,Kochiyo Halal - Edogawa ,Edamame,2,¥528,credit card,DELIVERED,5
,06/15/2026 12:30 PM,Kochiyo Halal Multi Cuisine - Edogawa,beef curry udon,1,¥934,PayPay,Cancelled,3
10035,"Jun 04, 2026 12:23",Kochiyo Halal - Edogawa ,green tea,1,¥323,Credit Card,Refunded,
,07/02/2026 12:19 PM,Kochiyo Central Kitchen,mango  lassi,1,684,,Refunded,3
10260,2026/06/30,Kochiyo Halal - Edogawa ,chicken karaage,2,1045.00,paypay,Delivered ,5
10459,2026-07-23 15:31,Kochiyo Central Kitchen,edamame ,2,296,Credit Card,Delivered,
10334,07/09/2026 11:20 AM,Kochiyo Halal Multi Cuisine - Edogawa,chicken karaage,3,¥759,cash ,DELIVERED,5.0
10453,23/07/2026 11:41,Kochiyo Halal Multi Cuisine - Edogawa,chicken  biryani,3,"¥1,101",Credit Card,cancelled,
10302,05/07/2026 21:15,Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu Ramen,2,"¥1,229",paypay,DELIVERED,4.5
10349,2026/07/11,Kochiyo Halal - Edogawa ,Miso  Soup,1,¥630,LINE Pay,DELIVERED,
,,,,,,,,
10248,2026/06/27,Kochiyo Central Kitchen,Edamame,1,360.00,paypay,Refunded,
10498,2026-07-27 17:31,Kochiyo Halal Multi Cuisine - Edogawa,tempura set ,2,¥1261,paypay,Delivered ,4.5
10467,2026/07/25,Kochiyo Central Kitchen,Tempura  Set,1,¥1305,PayPay,DELIVERED,
10073,08/06/2026 18:29,Kochiyo Central Kitchen,Salmon Sushi Set,1,"¥1,780",paypay,DELIVERED,
10332,2026-07-09 18:48,Kochiyo Central Kitchen,chicken karaage,2,746.00,LINE Pay,Delivered,N/A
10097,"Jun 10, 2026 18:51",Kochiyo Halal - Edogawa ,miso soup,1,¥256,,cancelled,N/A
10269,2026/07/01,Kochiyo Halal Multi Cuisine - Edogawa,tonkotsu ramen ,1,871.00,LINE Pay,Cancelled,4
10210,"Jun 24, 2026 13:26",Kochiyo Halal - Edogawa ,Tonkotsu Ramen,1,931,Cash,Delivered,N/A
10489,07/26/2026 06:53 PM,Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu Ramen,1,¥910,Cash,Cancelled,4
,2026/06/27,Kochiyo Central Kitchen,Katsu  Curry  Rice,1,1328,Cash,Delivered ,5
10142,2026-06-15 12:01,Kochiyo Central Kitchen,Kochiyo Chicken Biryani,3,1348,,Cancelled,
10345,2026/07/10,Kochiyo Halal - Edogawa ,Miso  Soup,1,¥441,credit card,Refunded,4.5
10421,"Jul 18, 2026 12:54",Kochiyo Halal Multi Cuisine - Edogawa,Beef Curry Udon,1,978,,Refunded,3
10374,"Jul 14, 2026 13:29",Kochiyo Halal Multi Cuisine - Edogawa,edamame ,2,662,paypay,Delivered,5
10172,"Jun 20, 2026 12:03",Kochiyo Central Kitchen,Beef Curry Udon,2,1194,cash ,cancelled,5
10110,"Jun 12, 2026 20:34",Kochiyo Halal - Edogawa ,tempura set ,1,1351.00,cash ,cancelled,5.0
10266,2026-06-30 13:26,Kochiyo Central Kitchen,Tempura  Set,1,1225.00,,delivered,5.0
10147,2026-06-17 12:25,Kochiyo Halal - Edogawa ,Katsu Curry Rice,1,¥1355,Cash,DELIVERED,5
10102,2026/06/11,Kochiyo Halal Multi Cuisine - Edogawa,falafel wrap ,2,855,cash ,Delivered ,5.0
10125,2026/06/14,Kochiyo Halal Multi Cuisine - Edogawa,tonkotsu ramen ,1,1274,PayPay,Delivered,5
10437,2026/07/20,Kochiyo Halal - Edogawa ,Chicken  Karaage,1,¥857,cash ,delivered,5.0
10449,22/07/2026 13:39,Kochiyo Halal - Edogawa ,Gyoza 6pcs,1,801,LINE Pay,Refunded,4.5
10519,2026-07-29 11:26,Kochiyo Central Kitchen,Kochiyo Chicken Biryani,2,1579,credit card,Refunded,5.0
10409,2026-07-17 19:38,Kochiyo Halal Multi Cuisine - Edogawa,Chicken  Karaage,2,¥895,cash ,DELIVERED,4.5
10371,07/14/2026 01:41 PM,Kochiyo Central Kitchen,mango  lassi,2,595,,Delivered,
10038,"Jun 04, 2026 17:42",Kochiyo Halal - Edogawa ,Chicken  Karaage,1,1246.00,credit card,delivered,
10407,2026-07-17 13:17,Kochiyo Halal - Edogawa ,katsu curry rice,1,¥998,paypay,DELIVERED,4.5
10299,07/04/2026 09:46 PM,Kochiyo Central Kitchen,CHICKEN KARAAGE BOX,1,"¥1,173",credit card,Refunded,
10059,2026/06/06,Kochiyo Halal Multi Cuisine - Edogawa,chicken  biryani,1,1446.00,cash ,Delivered,N/A
10487,2026/07/26,Kochiyo Central Kitchen,mango  lassi,2,¥831,Cash,delivered,4
10447,"Jul 22, 2026 13:48",Kochiyo Central Kitchen,Katsu Curry Rice,2,1270.00,,Cancelled,4
10023,02/06/2026 11:27,Kochiyo Central Kitchen,edamame ,1,¥221,LINE Pay,DELIVERED,5.0
10122,"Jun 13, 2026 19:10",Kochiyo Halal Multi Cuisine - Edogawa,Tempura Set,3,1305.00,credit card,delivered,4
10262,2026-06-30 12:50,Kochiyo Halal - Edogawa ,chicken karaage,2,884.00,Cash,DELIVERED,5.0
10426,2026/07/19,Kochiyo Halal - Edogawa ,edamame ,1,¥314,,Delivered ,N/A
